ip,isp,org_name,country_code,country_name,region_code,region_name,city,lat,lon,connection_type,is_cellular,is_proxy,is_vpn
100.2.24.60,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
100.16.93.51,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
100.34.200.226,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
107.72.178.118,AT&T Mobility LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
100.12.173.132,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
104.162.54.106,Charter Communications Inc,,US,,,New York,Queens Village,40.72677,-73.74152,,,,
100.16.227.39,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
107.127.28.96,AT&T Mobility LLC,,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
107.127.14.63,AT&T Mobility LLC,,US,,,California,Lockeford,38.16353,-121.14994,mobile,,,
99.107.192.131,AT&T Corp.,,US,,,Michigan,Saginaw,43.41947,-83.95081,company,,,
198.54.109.217,SilverIP Communications Inc.,,US,,,Illinois,Chinatown,41.8517,-87.62922,,,,
174.72.190.214,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
174.241.64.53,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,Montauk,41.03594,-71.95451,mobile,,,
98.246.131.5,Comcast,,US,,,Oregon,Saint Helens,45.864,-122.80649,broadband,,,
174.253.128.96,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.247.208.65,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
208.114.92.24,Vyve Broadband,,US,,,Kansas,Atchison,39.56305,-95.12164,,,,
174.72.195.232,Cox Communications Inc.,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
98.232.227.116,Comcast,,US,,,Oregon,Eugene,44.05207,-123.08675,broadband,,,
208.184.161.136,"Jasper Wireless, Inc",,US,,,Kansas,Hoyt,39.24777,-95.70637,mobile,,,
199.76.125.9,"Major League Baseball Advanced Media, LP",,US,,,New York,New York City,40.71427,-74.00597,,,,
184.182.78.92,Cox Communications Inc.,,US,,,Nevada,Henderson,36.0397,-114.98194,,,,
174.252.128.138,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.68.142.85,Cox Communications,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
198.244.117.196,High Desert Internet Services,,US,,,Nevada,Silver Springs,39.41547,-119.22461,,,,
208.38.250.181,Metronet,,US,,,Indiana,Zionsville,39.95087,-86.26194,,,,
174.242.78.208,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
99.95.140.120,AT&T Corp.,,US,,,California,Bakersfield,35.37329,-119.01871,company,,,
174.247.80.131,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Sanatoga,40.2451,-75.59518,mobile,,,
209.36.88.148,"AT&T Services, Inc.",,US,,,New York,New York City,40.71427,-74.00597,,,,
198.98.48.139,FranTech Solutions,,US,,,New York,Staten Island,40.56233,-74.13986,,,,
98.182.227.34,Cox Communications Inc.,,US,,,Nevada,Summerlin South,36.11708,-115.33001,,,,
98.245.12.188,Comcast,,US,,,Colorado,Denver,39.73915,-104.9847,broadband,,,
174.71.223.40,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
185.202.220.147,Packethub S.A.,,US,,,New York,New York City,40.71427,-74.00597,,,,
174.71.227.244,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
99.0.28.54,AT&T Corp.,,US,,,Indiana,Indianapolis,39.76838,-86.15804,company,,,
204.195.111.233,Wave Broadband,,US,,,Oregon,Portland,45.52345,-122.67621,broadband,,,
99.109.252.14,AT&T Corp.,,US,,,Michigan,Grand Rapids,42.96336,-85.66809,company,,,
174.251.163.41,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
204.15.57.41,TDS TELECOM,,US,,,Wisconsin,Middleton Junction,43.06027,-89.5279,,,,
198.232.123.196,Unitas Global LLC,,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
198.167.242.197,AcenTek,,US,,,Michigan,Grand Rapids,46.76577,-89.2757,,,,
173.161.138.217,Comcast Cable Communications,,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,broadband,,,
172.58.78.212,"T-Mobile USA, Inc.",,US,,,Nevada,Paradise,36.09719,-115.14666,mobile,,,
173.17.189.120,Mediacom Communications Corp,,US,,,Georgia,Atlanta,33.749,-84.38798,,,,
174.198.19.168,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
173.93.152.132,Charter Communications Inc,,US,,,South Carolina,Lexington,33.98154,-81.23621,,,,
174.204.134.131,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.210.68.65,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
173.56.33.22,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,Arrochar,40.59844,-74.07264,company,,,
174.211.99.71,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.197.134.27,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
172.58.86.251,"T-Mobile USA, Inc.",,US,,,Minnesota,Mankato,44.15906,-94.00915,mobile,,,
173.52.89.198,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
173.2.65.90,Optimum Online (Cablevision Systems),,US,,,New York,Roslyn,40.79982,-73.65096,broadband,,,
174.198.196.235,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
174.210.136.194,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.207.102.137,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.211.108.69,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Florida,Taylor Creek,27.21671,-80.7895,mobile,,,
174.241.172.55,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.198.200.90,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.204.135.116,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.213.160.236,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
174.192.130.92,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.203.213.237,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,South Carolina,Arcadia,34.95818,-81.99066,mobile,,,
173.49.217.227,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
174.240.88.219,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Illinois,Metropolis,37.15117,-88.732,mobile,,,
174.208.107.84,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
173.49.13.48,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
172.58.79.196,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
174.205.108.214,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New Mexico,Raton,36.90336,-104.43915,mobile,,,
174.206.34.225,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Clarksville,36.62403,-78.55694,mobile,,,
174.198.16.138,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
173.56.247.90,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
173.49.56.4,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
174.198.208.16,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Delaware,Delmar,38.45651,-75.57715,mobile,,,
172.58.83.213,"T-Mobile USA, Inc.",,US,,,Iowa,Bettendorf,41.52448,-90.51569,mobile,,,
172.58.77.184,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
172.58.78.131,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
172.58.224.122,"T-Mobile USA, Inc.",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
172.58.56.1,"T-Mobile USA, Inc.",,US,,,New Mexico,Albuquerque,35.08449,-106.65114,mobile,,,
172.58.77.174,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
172.58.76.163,"T-Mobile USA, Inc.",,US,,,Nevada,Paradise,36.09719,-115.14666,mobile,,,
172.58.6.178,"T-Mobile USA, Inc.",,US,,,Georgia,Atlanta,33.749,-84.38798,mobile,,,
172.58.76.196,"T-Mobile USA, Inc.",,US,,,Nevada,Paradise,36.09719,-115.14666,mobile,,,
172.58.77.50,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
172.58.76.46,"T-Mobile USA, Inc.",,US,,,California,Torrance,33.83585,-118.34063,mobile,,,
172.58.77.149,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
172.58.75.168,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
172.58.139.22,"T-Mobile USA, Inc.",,US,,,Colorado,Security-Widefield,38.74728,-104.71439,mobile,,,
172.58.197.121,"T-Mobile USA, Inc.",,US,,,Michigan,Grand Rapids,42.96336,-85.66809,mobile,,,
108.21.80.179,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,Pelham Manor,40.89538,-73.80708,company,,,
108.238.95.234,AT&T Corp.,,US,,,Nevada,Reno,39.52963,-119.8138,company,,,
141.158.1.223,Verizon Internet Services,,US,,,Virginia,Pinecrest,38.94678,-77.3236,broadband,,,
108.176.18.36,Spectrum,,US,,,New York,New York City,40.71427,-74.00597,,,,
108.2.212.137,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
151.197.228.39,Verizon Internet Services,,US,,,Virginia,Pinecrest,38.94678,-77.3236,company,,,
172.58.19.106,"T-Mobile USA, Inc.",,US,,,California,Los Angeles,34.05223,-118.24368,mobile,,,
108.176.212.56,Charter Communications Inc,,US,,,New York,Rome,43.21285,-75.45573,,,,
172.221.29.5,Charter Communications,,US,,,Nevada,Silver Springs,39.41547,-119.22461,,,,
155.186.238.41,Charter Communications,,US,,,Georgia,Columbus,32.46098,-84.98771,,,,
172.58.100.37,"T-Mobile USA, Inc.",,US,,,Mississippi,Lyman,30.49474,-89.12561,mobile,,,
158.106.201.154,"Pilot Fiber, Inc.",,US,,,New York,NoMad,40.74409,-73.98776,company,,,
172.58.157.98,"T-Mobile USA, Inc.",,US,,,South Carolina,Briarcliffe Acres,33.78489,-78.74252,mobile,,,
108.52.137.149,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,company,,,
108.208.181.133,AT&T Corp.,,US,,,Indiana,Bloomington,39.16533,-86.52639,,,,
108.29.176.60,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
172.58.189.248,"T-Mobile USA, Inc.",,US,,,Maryland,Baltimore,39.29038,-76.61219,mobile,,,
160.72.31.134,"Hollywood Park Management Company, LLC",,US,,,California,Inglewood,33.96168,-118.35313,company,,,
172.58.192.8,"T-Mobile USA, Inc.",,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
162.129.251.102,Johns Hopkins University,,US,,,Maryland,Dunbar-Broadway,39.29602,-76.5952,,,,
107.77.241.62,AT&T Mobility LLC,,US,,,Texas,El Paso,31.75872,-106.48693,mobile,,,
108.29.221.180,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,company,,,
141.155.186.100,Verizon Internet Services,,US,,,Virginia,Pinecrest,38.94678,-77.3236,company,,,
108.183.23.52,Charter Communications Inc,,US,,,New York,Albany,42.65258,-73.75623,,,,
172.56.40.96,"T-Mobile USA, Inc.",,US,,,Nevada,Las Vegas,36.17497,-115.13722,mobile,,,
162.96.9.61,Fairview Health Services,,US,,,Minnesota,Eagan,44.80413,-93.16689,,,,
172.58.102.160,"T-Mobile USA, Inc.",,US,,,Texas,Potosi,32.3293,-99.65647,mobile,,,
166.182.84.176,United States Cellular Telephone Company,,US,,,Illinois,Chicago,41.85003,-87.65005,mobile,,,
144.121.55.162,"Lightower Fiber Networks I, LLC",,US,,,Massachusetts,Boston,42.35843,-71.05977,company,,,
108.6.33.217,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
172.58.159.176,"T-Mobile USA, Inc.",,US,,,North Carolina,Selma,35.53655,-78.28444,mobile,,,
108.30.150.13,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
172.58.160.52,"T-Mobile USA, Inc.",,US,,,Colorado,Stratmoor,38.77388,-104.7797,mobile,,,
135.84.167.43,essensys Inc.,,US,,,New York,Koreatown,40.75061,-73.98768,,,,
172.58.17.243,"T-Mobile USA, Inc.",,US,,,Hawaii,Honolulu,21.30694,-157.85834,mobile,,,
166.205.190.87,"AT&T Services, Inc.",,US,,,Pennsylvania,Doylestown,40.31011,-75.12989,mobile,,,
172.58.184.37,"T-Mobile USA, Inc.",,US,,,Maryland,Baltimore,39.29038,-76.61219,mobile,,,
172.58.189.3,"T-Mobile USA, Inc.",,US,,,Virginia,Lorton,38.70428,-77.22776,mobile,,,
140.82.240.215,"Cascade Access, LLC",,US,,,Nevada,Mesquite,36.80553,-114.06719,broadband,,,
172.58.192.25,"T-Mobile USA, Inc.",,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
148.75.138.102,Optimum Online (Cablevision Systems),,US,,,New York,Hicksville,40.76843,-73.52513,broadband,,,
107.85.68.116,AT&T Mobility LLC,,US,,,Washington,Redmond,47.67399,-122.12151,mobile,,,
108.41.8.62,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,company,,,
108.36.114.49,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,company,,,
172.116.163.8,Charter Communications Inc,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
107.77.197.128,AT&T Mobility LLC,,US,,,Texas,Saint Paul,33.04123,-96.55027,mobile,,,
107.242.121.62,AT&T Mobility LLC,,US,,,Oregon,Portland,45.52345,-122.67621,mobile,,,
104.57.252.103,AT&T Corp.,,US,,,Louisiana,New Orleans,29.95465,-90.07507,company,,,
107.116.13.26,AT&T Mobility LLC,,US,,,Ohio,Reynoldsburg,39.95479,-82.81212,mobile,,,
107.115.203.21,AT&T Mobility LLC,,US,,,Missouri,St. Louis,38.62727,-90.19789,mobile,,,
100.37.52.188,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
107.127.56.29,AT&T Mobility LLC,,US,,,California,National City,32.67811,-117.0992,mobile,,,
100.37.54.25,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
107.242.121.15,AT&T Mobility LLC,,US,,,Washington,Dallesport,45.61734,-121.17952,mobile,,,
100.37.55.93,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,,,,
107.77.231.110,AT&T Mobility LLC,,US,,,Utah,Saint George,37.10415,-113.58412,mobile,,,
100.37.72.2,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,,,,
107.77.233.102,AT&T Mobility LLC,,US,,,Alabama,Jasper,33.83122,-87.27751,mobile,,,
100.38.68.9,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
104.222.18.13,"WhiteSky Communications, LLC.",,US,,,Alabama,Camile Terrace,33.25762,-87.54723,,,,
100.40.208.178,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
104.229.62.30,Charter Communications Inc,,US,,,New York,Rochester,43.15478,-77.61556,,,,
107.127.25.54,AT&T Mobility LLC,,US,,,California,National City,32.67811,-117.0992,mobile,,,
107.77.227.118,AT&T Mobility LLC,,US,,,California,San Fernando,34.28195,-118.43897,mobile,,,
100.34.115.234,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
107.77.228.188,AT&T Mobility LLC,,US,,,New Mexico,La Hacienda,32.20599,-107.72507,mobile,,,
104.162.10.116,Charter Communications Inc,,US,,,New York,New York City,40.71427,-74.00597,,,,
100.12.196.129,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
107.77.215.106,AT&T Mobility LLC,,US,,,Florida,The Acreage,26.79404,-80.26749,mobile,,,
107.77.231.215,AT&T Mobility LLC,,US,,,Utah,Saint George,37.10415,-113.58412,mobile,,,
107.77.215.57,AT&T Mobility LLC,,US,,,Florida,Palm Shores,28.18446,-80.65283,mobile,,,
107.77.232.178,AT&T Mobility LLC,,US,,,Georgia,Gainesville,34.29788,-83.82407,mobile,,,
107.77.215.77,AT&T Mobility LLC,,US,,,Florida,Ormond Beach,29.28581,-81.05589,mobile,,,
104.162.236.82,Charter Communications Inc,,US,,,New York,New York City,40.71427,-74.00597,,,,
100.34.19.75,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
174.87.207.40,Charter Communications,,US,,,Nevada,Huffaker (historical),39.45963,-119.78102,,,,
174.78.7.229,Cox Communications Inc.,,US,,,Nevada,Paradise,36.09719,-115.14666,,,,
174.58.90.237,Comcast,,US,,,New Jersey,Mount Laurel,39.934,-74.891,broadband,,,
198.167.171.162,Xchange Telecom Corp.,,US,,,New York,Brooklyn,40.6501,-73.94958,,,,
216.8.249.6,Great Plains Communications LLC,,US,,,Nebraska,Country Estates Mobile Home Park,41.54444,-96.12807,,,,
174.253.160.138,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
98.225.157.55,Comcast,,US,,,Pennsylvania,Ivyland,40.20789,-75.07267,broadband,,,
174.248.204.20,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,California,Glendale,34.14251,-118.25508,mobile,,,
209.82.42.163,Allstream Corp.,,CA,,,Ontario,Financial District,43.64713,-79.38094,,,,
174.248.207.232,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,mobile,,,
174.241.184.190,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Florida,Fruitland Park,28.86138,-81.90647,mobile,,,
174.244.144.232,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.67.157.181,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
98.225.131.234,Comcast,,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,broadband,,,
181.215.179.249,Datacamp Limited,,US,,,Illinois,Elk Grove Village,42.00392,-87.97035,,,,
184.153.9.228,Charter Communications Inc,,US,,,New York,New York City,40.71427,-74.00597,,,,
98.182.242.223,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
98.238.74.57,Comcast,,US,,,Georgia,Marietta,33.9526,-84.54993,broadband,,,
174.241.224.150,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Oregon,Lincoln City,44.95816,-124.01789,mobile,,,
198.16.31.170,Marco Island Cable Internet,,US,,,Florida,City of Marco Island,25.93324,-81.70099,broadband,,,
98.183.222.77,Cox Communications,,US,,,Virginia,Norfolk,36.84681,-76.28522,,,,
216.131.84.98,Netprotect,,US,,,Ohio,Cincinnati,39.12711,-84.51439,mobile,,,
174.83.228.141,Charter Communications,,US,,,Nevada,Reno,39.52963,-119.8138,,,,
174.81.254.132,Charter Communications,,US,,,Michigan,Kalamazoo,42.29171,-85.58723,,,,
206.124.221.107,EATEL,,US,,,Louisiana,Gonzales,30.23853,-90.9201,,,,
204.186.76.54,"Singh Realty, LLC",,US,,,Pennsylvania,Stroudsburg,40.98676,-75.19462,,,,
174.59.149.80,Comcast,,US,,,New Jersey,Mount Laurel,39.934,-74.891,broadband,,,
207.237.89.137,RCN,,US,,,New Jersey,North Princeton,40.364,-74.66099,broadband,,,
98.188.165.121,Cox Communications,,US,,,Nevada,Henderson,36.0397,-114.98194,,,,
207.245.119.4,Sussex County Government,,US,,,Delaware,Georgetown,38.69011,-75.38547,,,,
174.242.72.44,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.87.231.8,Charter Communications,,US,,,Nevada,Reno,39.52963,-119.8138,,,,
174.59.25.7,Comcast,,US,,,New Jersey,Mount Laurel,39.934,-74.891,broadband,,,
98.225.205.196,Comcast,,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,broadband,,,
174.72.161.142,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
174.72.217.126,Cox Communications Inc.,,US,,,Nevada,Henderson,36.0397,-114.98194,,,,
174.244.177.192,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,Bellerose Terrace,40.72066,-73.72596,mobile,,,
174.72.220.48,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
98.192.228.175,Comcast,,US,,,Delaware,Dover,39.15817,-75.52437,broadband,,,
98.192.230.246,Comcast,,US,,,Delaware,Laurel,38.5565,-75.57131,broadband,,,
174.246.192.109,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.67.159.5,Cox Communications Inc.,,US,,,Nevada,Henderson,36.0397,-114.98194,,,,
174.246.132.73,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.72.164.79,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
184.182.69.161,Cox Communications Inc.,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
174.251.170.159,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
99.101.92.198,AT&T Corp.,,US,,,Florida,Miami,25.77427,-80.19366,company,,,
174.244.176.141,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
184.60.14.224,TDS TELECOM,,US,,,Wisconsin,Middleton Junction,43.06027,-89.5279,,,,
174.253.1.111,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
99.148.191.61,AT&T Corp.,,US,,,Nevada,Reno,39.52963,-119.8138,company,,,
208.38.231.7,NAT POOL -  MetroNet,,US,,,Iowa,Davenport,41.52364,-90.57764,,,,
98.182.208.46,Cox Communications Inc.,,US,,,Nevada,Henderson,36.0397,-114.98194,,,,
207.237.164.107,RCN Corporation,,US,,,New York,New York City,40.71427,-74.00597,,,,
98.211.87.66,Comcast,,US,,,Delaware,Wilmington,39.74595,-75.54659,broadband,,,
174.72.195.143,Cox Communications Inc.,,US,,,California,Los Angeles,34.05223,-118.24368,,,,
98.188.160.32,Cox Communications,,US,,,Nevada,Las Vegas,36.17497,-115.13722,,,,
208.76.93.242,Moapa Valley Telephone Company,,US,,,Nevada,Glassand,36.55692,-114.4647,broadband,,,
174.244.176.151,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashburn,39.04372,-77.48749,mobile,,,
172.90.149.11,Charter Communications Inc,,US,,,California,Hemet,33.74761,-116.97307,,,,
174.240.16.208,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Arizona,Eagar,34.11124,-109.29238,mobile,,,
174.204.207.166,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.197.136.248,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.205.36.220,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.197.137.125,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,District of Columbia,Washington,38.89511,-77.03637,mobile,,,
174.211.106.196,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
173.75.233.49,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
174.212.170.32,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
173.169.120.210,Charter Communications Inc,,US,,,Florida,Winter Haven,28.02224,-81.73286,,,,
174.198.209.100,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
174.198.220.238,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Pennsylvania,Philadelphia,39.95233,-75.16379,mobile,,,
173.75.232.105,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
173.77.147.200,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Virginia,Ashby Ponds,39.02962,-77.45514,company,,,
174.211.100.187,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
173.52.65.230,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,,,,
174.211.129.7,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Florida,Sebring,27.49559,-81.44091,mobile,,,
174.197.142.217,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,Connecticut,Greenwich,41.02649,-73.62846,mobile,,,
174.211.98.250,"MCI Communications Services, Inc. d/b/a Verizon Business",,US,,,New York,New York City,40.71427,-74.00597,mobile,,,
